146,ARTANO192201,ART-ANO-1922-01.pdf,1,"Tue, 10 May 2016 19:05:27 +0000",
147,ARTPRH192606,ART-PRH-1926-06.pdf,1,"Tue, 10 May 2016 19:05:28 +0000",
148,ARTPERa192601,ART-PERa-1926-01.pdf,1,"Tue, 10 May 2016 19:05:28 +0000",
149,ARTLER192301,ART-LER-1923-01.pdf,0,"Tue, 10 May 2016 19:05:30 +0000",
150,ARTPRH192305,ART-PRH-1923-05.pdf,0,"Tue, 10 May 2016 19:05:32 +0000",
151,ARTPRH192303,ART-PRH-1923-03.pdf,0,"Tue, 10 May 2016 19:05:34 +0000",
152,ARTPRH192304,ART-PRH-1923-04.pdf,0,"Tue, 10 May 2016 19:05:35 +0000",
153,ARTLALa192301,ART-LALa-1923-01.pdf,0,"Tue, 10 May 2016 19:05:37 +0000",
154,ARTPIM192301,ART-PIM-1923-01.pdf,0,"Tue, 10 May 2016 19:05:39 +0000",
155,ICOGAD1921001,ICO-GAD-1921-001.pdf,1,"Tue, 10 May 2016 19:05:40 +0000",
156,ARTANO192103,ART-ANO-1921-03.pdf,0,"Tue, 10 May 2016 19:05:41 +0000",
157,ICOANO1921002,ICO-ANO-1921-002.pdf,1,"Tue, 10 May 2016 19:05:42 +0000",
158,ARTANO192104,ART-ANO-1921-04.pdf,0,"Tue, 10 May 2016 19:05:44 +0000",
159,ARTBAMa192401,ART-BAMa-1924-01.pdf,1,"Tue, 10 May 2016 19:05:44 +0000",
160,ARTPRH192601,ART-PRH-1926-01.pdf,1,"Tue, 10 May 2016 19:05:44 +0000",
161,ARTPRH192602,ART-PRH-1926-02.pdf,1,"Tue, 10 May 2016 19:05:45 +0000",
162,ARTPRH192603,ART-PRH-1926-03.pdf,1,"Tue, 10 May 2016 19:05:45 +0000",
163,ARTPERa192501,ART-PERa-1925-01.pdf,1,"Tue, 10 May 2016 19:05:46 +0000",
164,ARTPRH192604,ART-PRH-1926-04.pdf,1,"Tue, 10 May 2016 19:05:46 +0000",
165,ARTPRH192605,ART-PRH-1926-05.pdf,1,"Tue, 10 May 2016 19:05:46 +0000",
166,ARTPRH192701,ART-PRH-1927-01.pdf,1,"Tue, 10 May 2016 19:05:47 +0000",
167,ARTPRH192702,ART-PRH-1927-02.pdf,1,"Tue, 10 May 2016 19:05:47 +0000",
168,ARTPRH192703,ART-PRH-1927-03.pdf,1,"Tue, 10 May 2016 19:05:47 +0000",
169,ARTPRH192704,ART-PRH-1927-04.pdf,0,"Tue, 10 May 2016 19:05:49 +0000",
170,ARTPRH192705,ART-PRH-1927-05.pdf,1,"Tue, 10 May 2016 19:05:50 +0000",
171,ARTPRH192706,ART-PRH-1927-06.pdf,1,"Tue, 10 May 2016 19:05:50 +0000",
172,ARTPRH192707,ART-PRH-1927-07.pdf,1,"Tue, 10 May 2016 19:05:51 +0000",
173,ARTPRH192801,ART-PRH-1928-01.pdf,1,"Tue, 10 May 2016 19:05:51 +0000",
174,ARTPRH192802,ART-PRH-1928-02.pdf,1,"Tue, 10 May 2016 19:05:51 +0000",
